"cohProportion","cohLabel","isPol"
0.413919413919414,"cohFreiraBra",1
0.716216216216216,"cohFreiraBra",1
0.783050847457627,"cohFreiraBra",1
0.71523178807947,"cohFreiraBra",1
0.777777777777778,"cohFreiraBra",1
0.680781758957655,"cohFreiraBra",1
0.592057761732852,"cohFreiraBra",1
0.719424460431655,"cohFreiraBra",1
0.696113074204947,"cohFreiraBra",1
0.742957746478873,"cohFreiraBra",1
0.619377162629758,"cohFreiraBra",1
0.769811320754717,"cohFreiraBra",1
0.775438596491228,"cohFreiraBra",1
0.767857142857143,"cohFreiraBra",1
0.681660899653979,"cohFreiraBra",1
0.633962264150943,"cohFreiraBra",1
0.749128919860627,"cohFreiraBra",1
0.695945945945946,"cohFreiraBra",1
0.644444444444444,"cohFreiraBra",1
0.68259385665529,"cohFreiraBra",1
0.705660377358491,"cohFreiraBra",1
0.489130434782609,"cohFreiraBra",1
0.6,"cohFreiraUru",1
0.533557046979866,"cohFreiraUru",1
0.535714285714286,"cohFreiraUru",1
0.540350877192982,"cohFreiraUru",1
0.527397260273973,"cohFreiraUru",1
0.56551724137931,"cohFreiraUru",1
0.508896797153025,"cohFreiraUru",1
0.586885245901639,"cohFreiraUru",1
0.684210526315789,"cohFreiraUru",1
0.602739726027397,"cohFreiraUru",1
0.620338983050847,"cohFreiraUru",1
0.531986531986532,"cohFreiraUru",1
0.568965517241379,"cohFreiraUru",1
0.67109634551495,"cohFreiraUru",1
0.565789473684211,"cohFreiraUru",1
0.703225806451613,"cohFreiraUru",1
0.605769230769231,"cohFreiraUru",1
0.551495016611296,"cohFreiraUru",1
0.653846153846154,"cohFreiraUru",1
0.57439446366782,"cohFreiraUru",1
0.538983050847458,"cohFreiraUru",1
0.608540925266904,"cohFreiraUru",1
0.464406779661017,"cohFreiraUru",1
0.313131313131313,"cohFreiraUru",1
0.884745762711864,"cohFreiraUru",1
0.67109634551495,"cohFreiraUru",1
0.444827586206897,"cohFreiraUru",1
0.310580204778157,"cohFreiraUru",1
0.72265625,"cohFreiraUSA",1
0.499005964214712,"cohFreiraUSA",1
0.808586762075134,"cohFreiraUSA",1
0.386792452830189,"cohFreiraUSA",1
0.393536121673004,"cohFreiraUSA",1
0.373563218390805,"cohFreiraUSA",1
0.638603696098563,"cohFreiraUSA",1
0.749063670411985,"cohFreiraUSA",1
0.564356435643564,"cohFreiraUSA",1
0.538767395626243,"cohFreiraUSA",1
0.570281124497992,"cohFreiraUSA",1
0.532567049808429,"cohFreiraUSA",1
0.674698795180723,"cohFreiraUSA",1
0.682092555331992,"cohFreiraUSA",1
0.615541922290389,"cohFreiraUSA",1
0.344202898550725,"cohFreiraUSA",1
0.355839416058394,"cohFreiraUSA",1
0.419889502762431,"cohFreiraUSA",1
0.798464491362764,"cohFreiraUSA",1
0.711538461538462,"cohFreiraUSA",1
0.710371819960861,"cohFreiraUSA",1
0.672566371681416,"cohPew2020",1
0.737991266375546,"cohPew2020",1
0.678403755868545,"cohPew2020",1
0.710112359550562,"cohPew2020",1
0.657236126224157,"cohPew2020",1
0.675263774912075,"cohPew2020",1
0.534231200897868,"cohPew2020",1
0.654970760233918,"cohPew2020",1
0.689655172413793,"cohPew2020",1
0.585336538461538,"cohPew2020",1
0.518064911206369,"cohPew2014",0
0.518495872821767,"cohPew2014",0
0.51039119804401,"cohPew2014",0
0.55565749235474,"cohPew2014",0
0.607591062136517,"cohPew2014",0
0.551745254133497,"cohPew2014",0
0.541973039215686,"cohPew2014",0
0.524610210944665,"cohPew2014",0
0.565004588559192,"cohPew2014",0
0.452461021094467,"cohPew2014",0
